model_id,Project_Identifier,Cell_line,Source,Identifier,Gender,Tissue_type,Cancer_type,Cancer_subtype,Haem_lineage,BROAD_ID,CCLE_ID,ploidy,mutational_burden,msi_status,growth_properties,growth,size,media,replicates_correlation,number_of_proteins,EMT,Proteasome,TranslationInitiation,CopyNumberInstability,GeneExpressionCorrelation,CopyNumberAttenuation,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
SIDM01199,SIDM01199;SNU-423,SNU-423,ATCC,CVCL_0366,Male,Liver,Hepatocellular Carcinoma,,,ACH-000493,SNU423_LIVER,5.919296119,9.466666667,MSS,Adherent,0.727178637,17.7,R,0.89671402,5204,0.303865353,0.582631465,0.552971952,0.693734792,0.457306223,0.048829466,-1.15784912,-2.025868513,0.45340478,0.094457334,0.25587713,0.535350718,-0.079260764,1.368658512,-0.443370444,-0.014728319,-0.000332679,-0.970738723,-0.620447646,1.153146579,0.307689003
SIDM00971,SIDM00971;ZR-75-30,ZR-75-30,ATCC,CVCL_1661,Female,Breast,Breast Carcinoma,Invasive Ductal Carcinoma of No Special Type,,ACH-000828,ZR7530_BREAST,3.740664153,12.56666667,MSS,Adherent,0.195806528,17.4,R,0.933441756,5330,0.281422594,0.588088548,0.501246607,0.474490456,0.455450205,0.009493205,1.74857177,2.065835772,0.723720213,1.332418454,0.464726765,4.183523854,-2.499156139,-1.606837206,2.741843343,0.32324556,0.97919598,-0.689241114,2.322708598,-0.892905199,0.108667666
SIDM00374,SIDM00374;SLVL,SLVL,JCRB,CVCL_3169,Female,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Splenic marginal zone lymphoma,B lymphoid,ACH-002062,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.505262234,15.13333333,MSS,Unknown,0.963761032,15.5,R,0.927265894,5379,0.424213393,0.638035234,0.582781485,0.550958365,0.484439965,0.023821501,0.209183607,-0.515296486,1.48835243,2.490490318,0.322543983,-0.1975861,1.707258138,1.889015403,1.280369831,0.289388678,0.024700296,0.274676241,0.134937313,-0.280674642,0.044738703
SIDM01154,SIDM01154;SUP-T1,SUP-T1,ATCC,CVCL_1714,Male,Haematopoietic and Lymphoid,T-Lymphoblastic Lymphoma,Childhood T acute lymphoblastic lymphoma,T lymphoid,ACH-000953,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.929531464,67.66666667,MSS,Suspension,1.224634541,15,R,0.937339029,5412,0.433464274,0.668872155,0.597638356,0.048850121,0.452649745,0.042791609,-0.54194764,0.957256355,-0.112361696,1.713032344,-0.350367651,0.212325512,-0.226639734,-1.272167944,-1.400031181,0.8925917,-0.674895669,0.086024209,-0.13924461,0.850610498,0.426695438
SIDM00424,SIDM00424;U-698-M,U-698-M,DSMZ,CVCL_0017,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,,B lymphoid,ACH-001680,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.083801224,10.53333333,MSS,Suspension,1.45290334,10.9,R,0.937769184,5133,0.301205021,0.624030135,0.580211875,0.184691642,0.478702953,0.001224892,-0.339215575,0.861638428,-0.588412406,3.714333543,-0.777087273,-0.575460392,1.852092353,1.075643852,0.420729833,1.186820141,2.806566816,-0.29973922,0.31288699,0.311814457,0.411392008
SIDM00353,SIDM00353;RKN,RKN,JCRB,CVCL_3156,Female,Soft Tissue,Leiomyosarcoma,Ovarian Leiomyosarcoma,,ACH-000505,RKN_SOFT_TISSUE,4.221982122,9.166666667,MSS,Unknown,0.475971917,17.9,D/F12,0.929204763,5370,0.384524641,0.55636643,0.557351123,0.520300816,0.423601659,0.069847209,-1.114845126,-2.340670939,-0.451091532,1.433231471,0.013538391,-0.20573709,0.089251646,-0.483631094,-0.320366999,0.057320515,-1.09231929,-0.445194095,0.220856634,-0.180552039,0.210562617
SIDM01102,SIDM01102;WIL2-NS,WIL2-NS,ATCC,CVCL_2761,Male,Haematopoietic and Lymphoid,Non-Cancerous,Non-Cancerous (B-lymphoblastoid),B lymphoid,ACH-002316,WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.017505488,11.1,MSS,Suspension,2.506442975,12.2,R,0.935559739,5340,0.444812873,0.643279458,0.591189321,0.089993588,0.484414105,0.034527501,0.272329334,-0.16899528,1.550775063,4.638805738,0.227999022,-0.558660712,1.757470012,2.276421193,1.198028027,-0.348109855,-0.889407318,0.016961198,0.518007671,0.384666836,-0.35132628
SIDM00587,SIDM00587;HuCCT1,HuCCT1,JCRB,CVCL_0324,Male,Biliary Tract,Biliary Tract Carcinoma,Intrahepatic Cholangiocarcinoma,,ACH-000976,HUCCT1_BILIARY_TRACT,3.163722982,10.6,MSS,Unknown,0.986855769,20.3,R,0.930589353,4924,0.375450573,0.410017312,0.489576158,0.511375217,0.410969475,0.039161954,3.118920507,-1.91086517,-3.185340972,-2.371841551,0.059361883,1.066159239,1.616992382,-4.747366249,3.584727533,-0.67006337,-3.742440523,-0.05283345,0.113766027,1.146372947,1.113710493
SIDM00720,SIDM00720;NCI-H28,NCI-H28,ATCC,CVCL_1555,Male,Lung,Mesothelioma,Pleural Sarcomatoid Mesothelioma,,ACH-000648,NCIH28_PLEURA,3.800372222,9.066666667,MSS,Adherent,0.598853971,18.3,R,0.930732659,5588,0.335462757,0.611589227,0.565529423,0.502937398,0.524520921,0.037403934,-0.594124449,-0.490830369,0.213672764,1.474208848,0.478314718,0.355130212,0.67941301,-1.860126238,1.513169995,0.517177247,1.39298791,-0.885955782,-2.33594905,0.476511433,0.348840191
SIDM00708,SIDM00708;NCI-H2087,NCI-H2087,ATCC,CVCL_1524,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000841,NCIH2087_LUNG,2.391760821,14.53333333,MSS,Adherent,0.744905545,15.8,D/F12,0.93503308,5282,0.323792563,0.630714017,0.50569924,0.468403494,0.461605931,0.032111404,1.91722666,-0.291291097,-0.357122582,0.013090335,-0.569286293,-0.501777257,0.6338682,-1.780959039,0.67181994,-0.465493883,-1.196607626,-0.264002071,0.091917739,-0.041923887,0.055009228
SIDM00567,SIDM00567;ONS-76,ONS-76,JCRB,CVCL_1624,Female,Central Nervous System,Other Solid Carcinomas,Medulloblastoma,,ACH-000776,ONS76_CENTRAL_NERVOUS_SYSTEM,3.493098773,16.33333333,MSS,Adherent,1.699936409,16.3,R,0.929277977,5711,0.399213925,0.653083216,0.594942774,0.674297995,0.486352189,0.029470612,-0.952214341,-0.739763857,-0.329420239,0.828605141,-0.055758161,-0.489538061,-0.217833886,3.627576153,-0.254583447,-0.195349354,0.5647856,0.444590573,0.543567256,0.171316123,-0.558613362
SIDM01164,SIDM01164;SW1783,SW1783,ATCC,CVCL_1722,Male,Central Nervous System,Glioma,Low Grade Glioma,,ACH-000883,SW1783_CENTRAL_NERVOUS_SYSTEM,5.262726359,17.66666667,MSS,Adherent,0.559109489,16.7,D/F12,0.918820378,5260,0.409908829,0.761681848,0.601765749,0.579935443,0.479689338,0.041998734,-2.123532543,-2.098116686,-0.575606778,-1.963950929,0.324331172,1.715284088,-0.833223994,1.980514225,-0.129555568,-0.122262221,-0.138271081,-0.430401205,0.480614809,-0.017172645,0.118289316
SIDM00256,SIDM00256;NB14,NB14,St Jude Children's Research Hospital,CVCL_1444,Female,Peripheral Nervous System,Neuroblastoma,,,ACH-002281,NB14_AUTONOMIC_GANGLIA,2.015552519,10.86666667,MSS,Unknown,1.268479217,12.1,D/F12,0.937937904,5784,0.310825299,0.668178128,0.589605757,0.16392858,0.53770533,0.024994251,-2.719100137,2.516523099,-0.950946655,-2.289906379,6.778851176,-1.344293637,-0.35155935,-0.568363954,0.138034181,-0.057362045,0.389291025,-0.194072437,0.138708544,-0.268814449,0.267618497
SIDM00658,SIDM00658;NCI-H1435,NCI-H1435,ATCC,CVCL_1470,Female,Lung,Non-Small Cell Lung Carcinoma,Lung adenocarcinoma,,ACH-000852,NCIH1435_LUNG,1.856069597,28.76666667,MSS,Semi-Adherent,0.185682743,14.9,D/F12,0.933455361,5662,0.35671926,0.707292772,0.569410759,0.43879205,0.48111175,0.057000205,2.239279569,0.908212804,1.234683472,-3.804306236,0.043623285,0.399913247,0.039269582,5.153412447,-0.145563997,-0.320499089,-0.126189322,-0.278610628,-1.144485078,-1.349872131,0.259947846
SIDM01101,SIDM01101;SK-N-AS,SK-N-AS,ATCC,CVCL_1700,Female,Peripheral Nervous System,Neuroblastoma,,,ACH-000260,SKNAS_AUTONOMIC_GANGLIA,1.93878945,6.1,MSS,Adherent,0.926888347,12.9,D/F12,0.938480387,5761,0.334598539,0.610007517,0.59455801,0.197061809,0.456822604,0.054233884,-2.513151875,0.546211768,-0.618016022,-3.136126938,-0.168185285,-0.440158503,-0.432549922,1.573843213,0.659499963,0.054638838,-0.514197234,0.449606828,0.156803682,0.806264598,-0.10505233
SIDM00289,SIDM00289;HAL-01,HAL-01,RIKEN,CVCL_1242,Female,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Childhood B acute lymphoblastic leukemia,B lymphoid,ACH-002241,HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.961711895,9.466666667,MSS,Suspension,1.239410189,10.4,R,0.934542658,5592,0.372048774,0.656598247,0.602610609,0.005373513,0.413361234,0.009599019,-0.30234918,0.131947518,-2.025306209,-0.351980849,-1.132759672,0.639813433,-1.255396248,-0.685810825,-1.479090067,1.550121061,1.509301262,-0.046331701,-0.370456601,0.986859543,-0.075325254
SIDM00556,SIDM00556;KP-N-YN,KP-N-YN,JCRB,CVCL_1341,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-000227,KPNYN_AUTONOMIC_GANGLIA,1.925827566,9.466666667,MSS,Unknown,0.27335708,10.4,R,0.925862223,5528,0.411126825,0.61026359,0.557834155,0.065184201,0.483959917,0.076170113,-3.546410656,3.229271779,-1.62196314,-2.894091932,6.517199505,-0.631300041,-0.559465035,0.301429363,0.10304569,0.529484746,0.256912673,0.112063677,0.03143556,1.551416999,-0.048222255
SIDM00352,SIDM00352;RMG-I,RMG-I,JCRB,CVCL_1662,Female,Ovary,Ovarian Carcinoma,Ovarian clear cell adenocarcinoma,,ACH-000719,RMGI_OVARY,2.094505211,9.1,MSS,Unknown,0.389581361,15.7,D/F12,0.929434878,5305,0.38426949,0.637605857,0.521934878,0.23490456,0.499967377,0.031546603,1.441762107,-0.665991086,1.855658153,-0.205491221,0.805029085,0.420976257,0.861398177,0.272677437,2.590285849,-1.844213385,0.532984832,-0.760541543,-0.69129039,1.302356081,-0.056531691
SIDM00704,SIDM00704;NCI-H211,NCI-H211,ATCC,CVCL_1529,Female,Lung,Small Cell Lung Carcinoma,,,ACH-000639,NCIH211_LUNG,1.801945111,12.76666667,MSS,Suspension,0.549518724,12.6,R,0.929717598,5464,0.288552139,0.570717605,0.556390508,0.430886972,0.463844964,0.051428913,-0.346557231,2.85499018,-0.506601147,-3.815899308,-0.829340857,-1.099852689,0.917558384,1.406038362,0.194231681,0.359456325,-0.354824697,0.405224729,0.084733849,0.566101609,0.46351231
SIDM01139,SIDM01139;PANC-02-03,PANC-02-03,ATCC,CVCL_1633,Female,Pancreas,Pancreatic Carcinoma,Pancreatic adenocarcinoma,,ACH-000042,PANC0203_PANCREAS,3.238274345,4.4,MSS,Adherent,0.830326031,18.1,R,0.919820129,5169,0.368807921,0.494130869,0.535827631,0.63416718,0.390812308,0.039248705,2.506104405,-0.294021615,-1.251321454,0.899559938,0.278396575,-0.074098758,0.117832325,-1.626270759,-0.080367149,0.308448977,-0.691883952,-0.058856745,-0.524377823,0.091035851,-0.1882538
SIDM00381,SIDM00381;SKG-IIIa,SKG-IIIa,JCRB,CVCL_1704,Female,Cervix,Cervical Carcinoma,Human Papilloma Virus-Related Cervical Squamous Cell Carcinoma,,ACH-002020,SKGIIIA_CERVIX,2.034520381,12.13333333,MSS,Unknown,0.774869677,12.7,D/F12,0.925990834,5594,0.319500771,0.606998957,0.573045586,0.32594704,0.480706523,-0.011800623,2.558604518,-0.276752752,-0.89427572,-3.830307699,-0.140399155,-0.15310189,0.451853701,-2.839859203,-0.519059991,-0.292009796,-0.489684237,-0.224792046,0.579454254,-1.360125845,-0.159549073
SIDM01141,SIDM01141;OV-90,OV-90,ATCC,CVCL_3768,Female,Ovary,Ovarian Carcinoma,Ovarian adenocarcinoma,,ACH-000291,OV90_OVARY,1.908634785,6.166666667,MSS,Adherent,0.41923046,15.6,D/F12,0.909767337,4605,0.329600915,0.371209009,0.515991741,0.278659167,0.452346235,0.060514526,0.997814937,0.435697702,1.483175186,-1.011334685,0.238643137,0.100794983,-0.089239306,2.58514421,0.861228921,0.044348194,1.411244968,-0.482613967,-2.019456635,1.747088982,-0.025074541
SIDM00606,SIDM00606;KNS-62,KNS-62,JCRB,CVCL_1335,Male,Lung,Non-Small Cell Lung Carcinoma,Squamous Cell Lung Carcinoma,,ACH-000858,KNS62_LUNG,2.506712832,18.36666667,MSS,Adherent,1.179530868,15.4,D/F12,0.9245181,4997,0.355029757,0.417845938,0.487002714,0.530079576,0.386768506,0.087525049,2.41007537,-0.691554099,-0.293233513,-0.606753563,0.384744735,-1.185867504,0.81659485,-1.60373099,-0.270587779,0.29837471,-0.143090073,0.651502832,1.350175242,-0.023263314,0.165161642
SIDM01194,SIDM01194;SNU-449,SNU-449,ATCC,CVCL_0454,Male,Liver,Hepatocellular Carcinoma,,,ACH-000420,SNU449_LIVER,2.444209948,10.7,MSS,Adherent,0.803894222,16.6,R,0.927365689,5211,0.282630107,0.525462304,0.523835948,0.452912024,0.379058885,0.068126541,-0.913146944,-0.747108128,1.318881527,-0.409618531,0.096848995,0.492509575,-0.090644362,-0.252358579,-0.707745,-0.023694765,0.195935681,-1.807474526,-1.213752176,0.652194341,0.003504703
SIDM00420,SIDM00420;SW1710,SW1710,DSMZ,CVCL_1721,Female,Bladder,Bladder Carcinoma,,,ACH-000566,SW1710_URINARY_TRACT,3.6746578,8,MSS,Adherent,1.119757926,17.9,D/F12,0.921706952,5559,0.470372678,0.58903081,0.604712967,0.358452983,0.462948889,0.031633113,-0.479513963,-1.849525554,-0.503072355,1.24495845,-0.382116428,1.027616181,0.077029524,-0.419273011,0.258291209,-0.049298139,0.388284205,-1.335198657,-1.745279015,0.384254188,-0.298007652
SIDM01026,SIDM01026;KYSE-510,KYSE-510,DSMZ,CVCL_1354,Female,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-000824,KYSE510_OESOPHAGUS,3.646995656,19.33333333,MSS,Adherent,0.953458673,15.6,R,0.930120707,5582,0.300493119,0.523907369,0.588979354,0.582339581,0.493371812,0.055307264,2.422349195,0.023175923,-0.118930953,2.330750214,0.006532828,-1.499568112,0.205297504,-0.720115934,-0.623778501,-0.216096487,-0.123556243,-0.098954204,1.930492568,0.717189058,0.201643273
SIDM00257,SIDM00257;NB13,NB13,St Jude Children's Research Hospital,CVCL_1443,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-002280,NB13_AUTONOMIC_GANGLIA,2.983514272,16.5,MSS,Unknown,1.441530294,15.1,D/F12,0.921094668,5394,0.286666765,0.593892905,0.562350174,0.525797298,0.469881646,0.025814908,-2.834286698,2.834276193,-0.751716771,-1.694852346,6.79232868,-1.900194251,0.458864496,3.339532616,-1.001295714,1.128372871,0.93184268,0.057216111,-0.445616035,0.42393492,0.233340095
SIDM00329,SIDM00329;L-540,L-540,DSMZ,CVCL_1362,Female,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,,B lymphoid,ACH-000806,L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.891675595,21.53333333,MSS,Suspension,0.5279276,15.2,R,0.932140613,5445,0.385540374,0.618350896,0.609590488,0.463081519,0.449441953,0.028034993,0.040198525,-0.487441399,1.680675781,3.859055247,0.406658517,-0.11856846,1.161509519,-0.261794432,-0.102581703,-1.171620856,-2.528812302,0.072570035,0.175770533,0.214063633,-0.346607969
SIDM00781,SIDM00781;SNU-C2B,SNU-C2B,ATCC,CVCL_1710,Female,Large Intestine,Colorectal Carcinoma,Cecum adenocarcinoma,,ACH-001199,SNUC2B_LARGE_INTESTINE,2.029176406,73.4,MSI,Semi-Adherent,0.753782002,15.7,R,0.915741448,4833,0.398055557,0.543678716,0.584156842,0.106888195,0.394449419,0.01571684,1.751792414,1.217964958,0.586286613,0.606980358,-1.333057903,-0.047307944,-0.289277533,0.024210235,0.817655548,1.439313469,-0.268853516,0.396919315,-0.618767354,-1.233644735,-0.125282987
SIDM00136,SIDM00136;HT-29,HT-29,NCI,CVCL_0320,Female,Large Intestine,Colorectal Carcinoma,Colon adenocarcinoma,,ACH-000552,HT29_LARGE_INTESTINE,3.044549639,10.73333333,MSS,Adherent,1.686450949,13.7,R,0.924819457,5394,0.373401102,0.57638861,0.539402445,0.556111581,0.493115366,0.025485357,3.407285839,0.938774679,-1.454233611,3.84470709,-0.149022134,0.021793859,-0.936616441,0.982410604,0.077474578,-0.082293262,0.037927861,0.489858769,-2.37167147,-0.513287852,-0.029823535
SIDM00251,SIDM00251;TGBC11TKB,TGBC11TKB,RIKEN,CVCL_1768,Female,Stomach,Gastric Carcinoma,,,ACH-000949,TGBC11TKB_STOMACH,1.974310574,56.53333333,MSI,Adherent,0.727892461,12.9,D/F12,0.930599176,5363,0.37786657,0.600262573,0.577524138,0.096319762,0.459408006,0.070300836,2.643856874,1.567652955,-0.29657729,6.390801784,-1.015411553,-1.233670154,-1.297292734,4.115986941,0.264584884,0.843541178,0.384210226,0.622440028,-1.658410894,-1.768296067,-0.097957668
SIDM00795,SIDM00795;A375,A375,ATCC,CVCL_0132,Female,Skin,Melanoma,Cutaneous melanoma,,ACH-000219,A375_SKIN,2.689861813,14.33333333,MSS,Adherent,1.412416283,14.9,D/F12,0.923098552,5507,0.360410742,0.61241537,0.578477904,0.408305667,0.515489527,0.048097963,-1.676398472,-0.679475917,1.040729674,0.504714241,0.07392865,-1.486564041,-0.413547213,0.599792154,-0.366269794,-0.205019054,0.060316588,2.386293016,0.112897468,-0.951643543,0.222853815
SIDM00903,SIDM00903;A549,A549,NCI,CVCL_0023,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000681,A549_LUNG,2.761944611,8.633333333,MSS,Adherent,2.13431918,14.2,D/F12,0.917015393,5217,0.375036651,0.625518597,0.55851269,0.506726698,0.51106943,0.037116863,-0.488028942,-1.234311691,0.995394527,-0.606713598,0.014956805,-1.100352178,1.428149255,-1.191247659,1.226071553,0.020137174,-0.948955026,-1.671489871,-1.061795802,-0.014372754,0.670289603
SIDM00844,SIDM00844;Raji,Raji,ATCC,CVCL_0511,Male,Haematopoietic and Lymphoid,Burkitt's Lymphoma,,B lymphoid,ACH-000654,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.976071923,9.8,MSS,Suspension,1.610813374,11.7,R,0.934620351,5090,0.402433116,0.640623223,0.602274759,0.052476044,0.525143007,-0.018520629,0.012422161,0.231924683,-1.744566598,2.079224898,-0.536137369,-0.900231268,1.572611383,1.674096953,1.035394886,0.724802895,2.75274402,-0.152926291,0.569758475,-1.432527911,0.686036665
SIDM01012,SIDM01012;JVM-3,JVM-3,DSMZ,CVCL_1320,Male,Haematopoietic and Lymphoid,Other Blood Cancers,B-Cell Prolymphocytic Leukemia,B lymphoid,ACH-000346,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.992141663,7.233333333,MSS,Suspension,1.248159844,15.2,R,0.922527601,5358,0.474094108,0.67138503,0.596760974,0.143487003,0.472325946,0.043061831,0.28316154,-0.779401138,0.391063027,0.096957809,0.008224351,-0.486535182,1.560149438,4.485077088,1.548305965,0.585097188,0.679226809,0.097860538,0.233589574,-0.054533321,-0.605946771
SIDM00985,SIDM00985;BL-41,BL-41,DSMZ,CVCL_1087,Male,Haematopoietic and Lymphoid,Burkitt's Lymphoma,,B lymphoid,ACH-000245,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.107607582,6.833333333,MSS,Suspension,1.003967576,11,R,0.933541213,5215,0.39481777,0.558910412,0.591929616,0.192225632,0.512136608,0.051159864,-0.190111761,0.717055843,-1.436233904,2.022052553,-0.567260577,-0.652507166,1.52772926,-0.813580176,0.602053338,0.959938708,3.316267024,0.00896296,0.320955946,-0.529501215,0.749473385
SIDM00976,SIDM00976;WM1552C,WM1552C,Rockland,CVCL_6472,Male,Skin,Melanoma,Cutaneous melanoma,,ACH-002205,WM1552C_SKIN,2.00704583,7.166666667,MSS,Adherent,0.988873035,14.3,R,0.931179649,5875,0.333481992,0.665862248,0.589458808,0.310702091,0.480793953,0.041742978,-1.337530498,-1.894259347,0.15472042,-1.311653497,-0.241022712,0.557350843,-0.527922805,2.641116643,0.119191795,0.109090761,-0.585416158,1.334583221,0.744960627,0.285710435,0.021836478
SIDM00320,SIDM00320;VMRC-LCD,VMRC-LCD,JCRB,CVCL_1787,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-001233,VMRCLCD_LUNG,2.404999843,21.73333333,,Unknown,0.660231187,13.1,D/F12,0.930170471,5284,0.212652204,0.438776064,0.55590105,,,,-0.092786816,3.019135482,2.083432441,2.388951686,-0.622776644,-0.059464082,2.90777727,-1.111938072,0.725071965,-0.647371867,-1.161048563,-0.141131955,-1.10232219,0.011561315,0.135830114
SIDM01098,SIDM01098;SK-N-SH,SK-N-SH,ATCC,CVCL_0531,Female,Peripheral Nervous System,Neuroblastoma,,,ACH-000149,SKNSH_AUTONOMIC_GANGLIA,2.039003146,4.766666667,MSS,Adherent,0.740484964,12.8,D/F12,0.923697956,6108,0.350094604,0.666829162,0.611371938,0.089772925,0.500989635,0.033212017,-2.49027517,0.806292548,0.171764996,-3.253842662,4.648734549,-0.191825951,-0.129815359,-0.009960193,0.144606992,-0.675492529,0.247421917,-0.201381371,-0.237784995,1.041928719,-0.385580246
SIDM01135,SIDM01135;PANC-10-05,PANC-10-05,ATCC,CVCL_1639,Male,Pancreas,Pancreatic Carcinoma,Pancreatic ductal adenocarcinoma,,ACH-000060,PANC1005_PANCREAS,1.714877083,5,MSS,Adherent,0.731335457,16.4,R,0.930528322,5627,0.342550855,0.630880675,0.611514584,0.346974536,0.500082243,0.035959819,2.660491159,-0.3842956,-1.092563963,3.033833194,0.248235563,0.200615884,0.351615301,-0.571635961,0.311858227,-0.254355647,0.394382781,-0.438687099,-0.662871674,1.247835535,0.238685287
SIDM01159,SIDM01159;SW872,SW872,ATCC,CVCL_1730,Male,Soft Tissue,Other Sarcomas,Liposarcoma,,ACH-002310,SW872_SOFT_TISSUE,3.455969139,7.933333333,MSS,Adherent,0.881110205,16.5,D/F12,0.926958403,5833,0.386197502,0.683781708,0.607317637,0.610509709,0.446606984,0.053603727,-1.569593552,-1.239915483,0.688093059,-2.226921411,-0.466192847,0.625797293,-0.590635667,1.21389751,-1.330719951,0.545609751,0.094578349,1.027485722,-0.083220245,-0.103085046,-0.649552241
SIDM00756,SIDM00756;NCI-H2009,NCI-H2009,ATCC,CVCL_1514,Female,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000886,NCIH2009_LUNG,4.772955726,25.2,MSS,Adherent,0.940887814,14.9,D/F12,0.922435448,5676,0.337430416,0.571300105,0.589903312,0.775270137,0.491428125,0.038433163,1.522380676,-0.874379629,-0.799550398,-2.10296443,-0.052950242,-0.28189633,0.805106296,0.777185573,-0.373158853,0.461291404,-0.801450509,-0.439990539,0.343578796,-0.896237615,0.274477817
SIDM00308,SIDM00308;KU812,KU812,RIKEN,CVCL_0379,Male,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,,Myeloid,ACH-000074,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.545159925,6.666666667,MSS,Suspension,0.591503314,13.6,R,0.92985424,5419,0.420519406,0.620664638,0.580012516,0.463857282,0.515768189,0.029847405,0.44359078,-0.297617924,1.528860048,-7.121439094,0.798660584,-0.33186789,-2.492794509,1.640194722,0.1337092,-0.038313931,-2.561533381,-0.084749042,-0.503473192,1.022655013,0.123259387
SIDM00301,SIDM00301;KP-4,KP-4,RIKEN,CVCL_1338,Male,Pancreas,Pancreatic Carcinoma,,,ACH-000265,KP4_PANCREAS,2.98440116,9.566666667,MSS,Adherent,1.021942115,16.8,D/F12,0.92858439,5580,0.302020069,0.634802502,0.59769936,0.480581758,0.457534089,0.044124174,-0.9795959,-0.115196587,-0.432893269,0.83977232,-0.480956174,-1.219082977,0.49627251,-2.873153093,0.222538872,0.100196408,-0.415698351,-1.475815795,-0.233644974,-1.145168881,0.107171335
SIDM00505,SIDM00505;MIA-PaCa-2,MIA-PaCa-2,ECACC,CVCL_0428,Male,Pancreas,Pancreatic Carcinoma,Pancreatic ductal adenocarcinoma,,ACH-000601,MIAPACA2_PANCREAS,2.760242905,8.533333333,MSS,Semi-Adherent,1.21728621,18.1,D/F12,0.900219307,5294,0.344899496,0.498560557,0.562657666,0.425521515,0.474144265,0.04867769,-0.859262367,-0.134065083,-1.002363176,2.291382824,0.220479407,-2.297015403,-0.79629664,-4.272059026,0.367815043,0.280675109,1.608476456,-1.511916171,0.054897614,-3.446061798,0.426870444
SIDM00469,SIDM00469;PSN1,PSN1,ECACC,CVCL_1644,Male,Pancreas,Pancreatic Carcinoma,Pancreatic adenocarcinoma,,ACH-000320,PSN1_PANCREAS,2.760475955,7.766666667,MSS,Adherent,0.962598549,15.4,R,0.931769697,5670,0.352710504,0.584735159,0.598061543,0.567438957,0.511043638,0.063252007,0.934682539,-0.835937545,-0.902443832,0.759765015,0.700658041,-1.562554739,-0.631496361,-0.476100452,0.701860235,-0.446138571,-1.334795474,-0.308624444,-0.909964371,-1.168004923,0.183905864
SIDM00241,SIDM00241;OCUB-M,OCUB-M,RIKEN,CVCL_1621,Female,Breast,Breast Carcinoma,,,ACH-002179,OCUBM_BREAST,3.392799386,21.6,MSS,Adherent,0.419618509,16.2,D/F12,0.926201783,5441,0.356352417,0.595205476,0.546337031,0.742838944,0.456952901,0.04899583,0.684707665,2.59991502,2.895953291,1.215183855,-1.299014132,2.107520294,-1.44420449,-0.957081565,0.502251865,-0.03956896,0.951103045,-0.041367978,2.318968099,-1.101587307,0.186442255
